#Frame Index,  Radius of gyration [pm]
943, 1604.4514
944, 1593.9581
945, 1596.3114
946, 1588.0902
947, 1583.0163
948, 1590.0195
949, 1591.1988
950, 1589.2496
951, 1594.482
952, 1591.619
953, 1596.9083
954, 1587.1441
955, 1586.2303
956, 1589.4915
957, 1593.0295
958, 1600.0772
959, 1589.1782
960, 1580.6615
961, 1588.2709
962, 1586.6827
963, 1583.025
964, 1584.3527
965, 1587.5236
966, 1590.7829
967, 1585.1301
968, 1591.9144
969, 1590.3105
970, 1596.3583
971, 1585.8766
972, 1588.6721
973, 1592.5641
974, 1591.2427
975, 1590.259
976, 1592.4802
977, 1593.2798
978, 1591.0017
979, 1591.0644
980, 1594.3168
981, 1592.564
982, 1594.3708
983, 1593.4776
984, 1594.6377
985, 1591.8943
986, 1595.3146
987, 1596.1842
988, 1599.4781
989, 1598.0609
990, 1597.2604
991, 1589.1722
992, 1591.7438
993, 1592.7309
994, 1588.4055
995, 1590.257
996, 1593.2942
997, 1603.1187
998, 1598.8452
999, 1599.2414
1000, 1596.492
