#Frame Index,  Radius of gyration [pm]
1240, 1668.3432
1241, 1662.9569
1242, 1668.929
1243, 1665.713
1244, 1666.8588
1245, 1669.9531
1246, 1664.5383
1247, 1679.1816
1248, 1672.7286
1249, 1659.234
1250, 1662.5283
1251, 1675.0857
1252, 1663.706
1253, 1667.1385
1254, 1673.4566
1255, 1685.3715
1256, 1658.1552
1257, 1690.3794
1258, 1678.2798
1259, 1678.1605
1260, 1661.5069
1261, 1671.9118
1262, 1690.1911
1263, 1678.2914
1264, 1663.1742
1265, 1683.5878
1266, 1674.1377
1267, 1684.2408
1268, 1666.8011
1269, 1683.0747
1270, 1671.1188
1271, 1662.8524
1272, 1667.3172
1273, 1668.8123
1274, 1672.8875
1275, 1694.8502
1276, 1683.7192
1277, 1653.7747
1278, 1666.3682
1279, 1652.4537
1280, 1652.1915
1281, 1641.7114
1282, 1638.8037
1283, 1631.2696
1284, 1640.8579
1285, 1633.3841
1286, 1637.2607
1287, 1653.6351
1288, 1659.1424
1289, 1660.0374
1290, 1647.5403
1291, 1653.3827
1292, 1652.8377
1293, 1668.8307
1294, 1667.8523
1295, 1674.407
1296, 1649.2738
1297, 1670.4418
1298, 1653.6905
1299, 1650.4311
1300, 1664.4865
1301, 1674.2148
1302, 1664.9108
1303, 1652.6247
1304, 1679.3961
1305, 1672.6901
1306, 1663.6827
1307, 1648.2867
1308, 1652.5841
1309, 1642.4738
1310, 1644.9303
1311, 1654.0085
1312, 1649.206
1313, 1656.7923
1314, 1658.4309
1315, 1654.9675
1316, 1647.1375
1317, 1655.8067
1318, 1655.7276
1319, 1655.7586
1320, 1647.4707
1321, 1647.6513
1322, 1653.0023
1323, 1645.9234
1324, 1666.0801
1325, 1660.6183
1326, 1675.401
1327, 1692.2927
1328, 1685.8922
1329, 1678.528
1330, 1681.9905
1331, 1670.3739
1332, 1669.3763
1333, 1675.4937
1334, 1667.1392
1335, 1675.3656
1336, 1691.2372
1337, 1684.5482
1338, 1698.3951
1339, 1710.0429
1340, 1702.6192
1341, 1667.8563
1342, 1664.9382
1343, 1669.075
1344, 1664.8025
1345, 1652.6787
1346, 1679.683
1347, 1665.0382
1348, 1665.7441
1349, 1668.9016
1350, 1678.4236
1351, 1696.0382
1352, 1663.0945
1353, 1650.4559
1354, 1662.7313
1355, 1674.7598
1356, 1667.0726
1357, 1669.7719
1358, 1672.6891
1359, 1658.4723
1360, 1664.6589
1361, 1668.4235
1362, 1664.3996
1363, 1686.2518
1364, 1677.5618
1365, 1666.4192
1366, 1650.8955
1367, 1657.6346
1368, 1650.4009
1369, 1659.5312
1370, 1657.5058
1371, 1638.9323
1372, 1657.8427
1373, 1667.3926
1374, 1672.3802
1375, 1671.0191
1376, 1669.2773
1377, 1676.4799
1378, 1678.6302
1379, 1657.3941
1380, 1662.7551
1381, 1663.0632
1382, 1657.0631
1383, 1659.7589
1384, 1667.5393
1385, 1667.1516
1386, 1654.1983
1387, 1672.0322
1388, 1653.007
1389, 1658.5744
1390, 1661.9719
1391, 1659.8697
1392, 1659.2595
1393, 1655.0302
1394, 1669.9561
