Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
2236,O,2.500,3.500,30.000,12
2237,O,2.500,3.500,30.000,12
2238,O,2.500,3.500,30.000,14
2239,O,2.500,3.500,30.000,15
2240,O,2.500,3.500,30.000,14
2241,O,2.500,3.500,30.000,12
2242,O,2.500,3.500,30.000,12
2243,O,2.500,3.500,30.000,19
2244,O,2.500,3.500,30.000,13
2245,O,2.500,3.500,30.000,5
2246,O,2.500,3.500,30.000,15
2247,O,2.500,3.500,30.000,13
2248,O,2.500,3.500,30.000,12
2249,O,2.500,3.500,30.000,8
2250,O,2.500,3.500,30.000,13
2251,O,2.500,3.500,30.000,12
2252,O,2.500,3.500,30.000,14
2253,O,2.500,3.500,30.000,9
2254,O,2.500,3.500,30.000,21
2255,O,2.500,3.500,30.000,17
2256,O,2.500,3.500,30.000,18
2257,O,2.500,3.500,30.000,20
2258,O,2.500,3.500,30.000,25
2259,O,2.500,3.500,30.000,19
2260,O,2.500,3.500,30.000,21
2261,O,2.500,3.500,30.000,19
2262,O,2.500,3.500,30.000,10
2263,O,2.500,3.500,30.000,17
2264,O,2.500,3.500,30.000,17
2265,O,2.500,3.500,30.000,12
2266,O,2.500,3.500,30.000,18
2267,O,2.500,3.500,30.000,15
2268,O,2.500,3.500,30.000,19
2269,O,2.500,3.500,30.000,8
2270,O,2.500,3.500,30.000,22
2271,O,2.500,3.500,30.000,19
2272,O,2.500,3.500,30.000,18
2273,O,2.500,3.500,30.000,12
2274,O,2.500,3.500,30.000,11
2275,O,2.500,3.500,30.000,17
2276,O,2.500,3.500,30.000,19
2277,O,2.500,3.500,30.000,21
2278,O,2.500,3.500,30.000,10
2279,O,2.500,3.500,30.000,15
2280,O,2.500,3.500,30.000,11
2281,O,2.500,3.500,30.000,17
2282,O,2.500,3.500,30.000,19
2283,O,2.500,3.500,30.000,11
2284,O,2.500,3.500,30.000,14
2285,O,2.500,3.500,30.000,6
2286,O,2.500,3.500,30.000,15
2287,O,2.500,3.500,30.000,20
2288,O,2.500,3.500,30.000,14
2289,O,2.500,3.500,30.000,14
2290,O,2.500,3.500,30.000,12
2291,O,2.500,3.500,30.000,17
2292,O,2.500,3.500,30.000,17
2293,O,2.500,3.500,30.000,15
2294,O,2.500,3.500,30.000,11
2295,O,2.500,3.500,30.000,16
2296,O,2.500,3.500,30.000,16
2297,O,2.500,3.500,30.000,15
2298,O,2.500,3.500,30.000,22
2299,O,2.500,3.500,30.000,19
2300,O,2.500,3.500,30.000,17
2301,O,2.500,3.500,30.000,13
2302,O,2.500,3.500,30.000,12
2303,O,2.500,3.500,30.000,16
2304,O,2.500,3.500,30.000,12
2305,O,2.500,3.500,30.000,17
2306,O,2.500,3.500,30.000,11
2307,O,2.500,3.500,30.000,11
2308,O,2.500,3.500,30.000,9
2309,O,2.500,3.500,30.000,23
2310,O,2.500,3.500,30.000,16
2311,O,2.500,3.500,30.000,13
2312,O,2.500,3.500,30.000,13
2313,O,2.500,3.500,30.000,13
2314,O,2.500,3.500,30.000,9
2315,O,2.500,3.500,30.000,13
2316,O,2.500,3.500,30.000,15
2317,O,2.500,3.500,30.000,23
2318,O,2.500,3.500,30.000,17
2319,O,2.500,3.500,30.000,15
2320,O,2.500,3.500,30.000,16
2321,O,2.500,3.500,30.000,15
2322,O,2.500,3.500,30.000,18
2323,O,2.500,3.500,30.000,13
2324,O,2.500,3.500,30.000,18
2325,O,2.500,3.500,30.000,13
2326,O,2.500,3.500,30.000,11
2327,O,2.500,3.500,30.000,19
2328,O,2.500,3.500,30.000,16
2329,O,2.500,3.500,30.000,20
2330,O,2.500,3.500,30.000,14
2331,O,2.500,3.500,30.000,22
2332,O,2.500,3.500,30.000,20
2333,O,2.500,3.500,30.000,18
2334,O,2.500,3.500,30.000,16
2335,O,2.500,3.500,30.000,22
2336,O,2.500,3.500,30.000,17
2337,O,2.500,3.500,30.000,16
2338,O,2.500,3.500,30.000,10
2339,O,2.500,3.500,30.000,13
2340,O,2.500,3.500,30.000,12
2341,O,2.500,3.500,30.000,11
2342,O,2.500,3.500,30.000,11
2343,O,2.500,3.500,30.000,12
2344,O,2.500,3.500,30.000,17
2345,O,2.500,3.500,30.000,17
2346,O,2.500,3.500,30.000,17
2347,O,2.500,3.500,30.000,14
2348,O,2.500,3.500,30.000,19
2349,O,2.500,3.500,30.000,16
2350,O,2.500,3.500,30.000,19
2351,O,2.500,3.500,30.000,13
2352,O,2.500,3.500,30.000,14
2353,O,2.500,3.500,30.000,13
2354,O,2.500,3.500,30.000,22
2355,O,2.500,3.500,30.000,12
2356,O,2.500,3.500,30.000,19
2357,O,2.500,3.500,30.000,15
2358,O,2.500,3.500,30.000,14
2359,O,2.500,3.500,30.000,13
2360,O,2.500,3.500,30.000,17
2361,O,2.500,3.500,30.000,15
2362,O,2.500,3.500,30.000,15
2363,O,2.500,3.500,30.000,19
2364,O,2.500,3.500,30.000,21
2365,O,2.500,3.500,30.000,17
2366,O,2.500,3.500,30.000,11
2367,O,2.500,3.500,30.000,10
2368,O,2.500,3.500,30.000,14
2369,O,2.500,3.500,30.000,9
2370,O,2.500,3.500,30.000,20
2371,O,2.500,3.500,30.000,13
2372,O,2.500,3.500,30.000,18
2373,O,2.500,3.500,30.000,17
2374,O,2.500,3.500,30.000,18
2375,O,2.500,3.500,30.000,12
2376,O,2.500,3.500,30.000,17
2377,O,2.500,3.500,30.000,25
2378,O,2.500,3.500,30.000,15
2379,O,2.500,3.500,30.000,20
2380,O,2.500,3.500,30.000,12
2381,O,2.500,3.500,30.000,20
2382,O,2.500,3.500,30.000,14
2383,O,2.500,3.500,30.000,15
2384,O,2.500,3.500,30.000,13
2385,O,2.500,3.500,30.000,17
2386,O,2.500,3.500,30.000,16
2387,O,2.500,3.500,30.000,12
2388,O,2.500,3.500,30.000,15
2389,O,2.500,3.500,30.000,19
2390,O,2.500,3.500,30.000,14
2391,O,2.500,3.500,30.000,12
2392,O,2.500,3.500,30.000,21
2393,O,2.500,3.500,30.000,15
2394,O,2.500,3.500,30.000,16
2395,O,2.500,3.500,30.000,14
2396,O,2.500,3.500,30.000,16
2397,O,2.500,3.500,30.000,17
2398,O,2.500,3.500,30.000,18
2399,O,2.500,3.500,30.000,18
2400,O,2.500,3.500,30.000,17
2401,O,2.500,3.500,30.000,14
2402,O,2.500,3.500,30.000,10
2403,O,2.500,3.500,30.000,13
2404,O,2.500,3.500,30.000,13
2405,O,2.500,3.500,30.000,14
2406,O,2.500,3.500,30.000,13
2407,O,2.500,3.500,30.000,20
2408,O,2.500,3.500,30.000,22
2409,O,2.500,3.500,30.000,18
2410,O,2.500,3.500,30.000,18
2411,O,2.500,3.500,30.000,16
2412,O,2.500,3.500,30.000,15
2413,O,2.500,3.500,30.000,21
2414,O,2.500,3.500,30.000,15
2415,O,2.500,3.500,30.000,12
2416,O,2.500,3.500,30.000,11
2417,O,2.500,3.500,30.000,18
2418,O,2.500,3.500,30.000,15
2419,O,2.500,3.500,30.000,13
2420,O,2.500,3.500,30.000,18
2421,O,2.500,3.500,30.000,12
2422,O,2.500,3.500,30.000,13
2423,O,2.500,3.500,30.000,15
2424,O,2.500,3.500,30.000,21
2425,O,2.500,3.500,30.000,10
2426,O,2.500,3.500,30.000,12
2427,O,2.500,3.500,30.000,16
2428,O,2.500,3.500,30.000,19
2429,O,2.500,3.500,30.000,21
2430,O,2.500,3.500,30.000,19
2431,O,2.500,3.500,30.000,23
2432,O,2.500,3.500,30.000,17
2433,O,2.500,3.500,30.000,19
2434,O,2.500,3.500,30.000,22
2435,O,2.500,3.500,30.000,12
2436,O,2.500,3.500,30.000,22
2437,O,2.500,3.500,30.000,17
2438,O,2.500,3.500,30.000,19
2439,O,2.500,3.500,30.000,20
2440,O,2.500,3.500,30.000,15
2441,O,2.500,3.500,30.000,17
2442,O,2.500,3.500,30.000,20
2443,O,2.500,3.500,30.000,14
2444,O,2.500,3.500,30.000,20
2445,O,2.500,3.500,30.000,20
2446,O,2.500,3.500,30.000,19
2447,O,2.500,3.500,30.000,23
2448,O,2.500,3.500,30.000,14
2449,O,2.500,3.500,30.000,14
2450,O,2.500,3.500,30.000,22
2451,O,2.500,3.500,30.000,17
2452,O,2.500,3.500,30.000,20
2453,O,2.500,3.500,30.000,20
2454,O,2.500,3.500,30.000,16
2455,O,2.500,3.500,30.000,11
2456,O,2.500,3.500,30.000,18
2457,O,2.500,3.500,30.000,24
2458,O,2.500,3.500,30.000,20
2459,O,2.500,3.500,30.000,18
2460,O,2.500,3.500,30.000,14
2461,O,2.500,3.500,30.000,21
2462,O,2.500,3.500,30.000,22
2463,O,2.500,3.500,30.000,25
2464,O,2.500,3.500,30.000,21
2465,O,2.500,3.500,30.000,19
2466,O,2.500,3.500,30.000,12
2467,O,2.500,3.500,30.000,18
2468,O,2.500,3.500,30.000,18
2469,O,2.500,3.500,30.000,29
2470,O,2.500,3.500,30.000,18
2471,O,2.500,3.500,30.000,16
2472,O,2.500,3.500,30.000,13
2473,O,2.500,3.500,30.000,18
2474,O,2.500,3.500,30.000,22
2475,O,2.500,3.500,30.000,17
2476,O,2.500,3.500,30.000,8
2477,O,2.500,3.500,30.000,17
2478,O,2.500,3.500,30.000,20
2479,O,2.500,3.500,30.000,21
2480,O,2.500,3.500,30.000,16
2481,O,2.500,3.500,30.000,21
2482,O,2.500,3.500,30.000,16
2483,O,2.500,3.500,30.000,13
2484,O,2.500,3.500,30.000,26
2485,O,2.500,3.500,30.000,16
2486,O,2.500,3.500,30.000,22
2487,O,2.500,3.500,30.000,12
2488,O,2.500,3.500,30.000,16
2489,O,2.500,3.500,30.000,18
2490,O,2.500,3.500,30.000,19
2491,O,2.500,3.500,30.000,23
2492,O,2.500,3.500,30.000,14
2493,O,2.500,3.500,30.000,10
2494,O,2.500,3.500,30.000,20
2495,O,2.500,3.500,30.000,25
2496,O,2.500,3.500,30.000,21
2497,O,2.500,3.500,30.000,22
2498,O,2.500,3.500,30.000,17
2499,O,2.500,3.500,30.000,15
2500,O,2.500,3.500,30.000,17
