Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
2239,O,2.500,3.500,30.000,115
2240,O,2.500,3.500,30.000,118
2241,O,2.500,3.500,30.000,116
2242,O,2.500,3.500,30.000,120
2243,O,2.500,3.500,30.000,122
2244,O,2.500,3.500,30.000,116
2245,O,2.500,3.500,30.000,110
2246,O,2.500,3.500,30.000,124
2247,O,2.500,3.500,30.000,116
2248,O,2.500,3.500,30.000,114
2249,O,2.500,3.500,30.000,114
2250,O,2.500,3.500,30.000,109
2251,O,2.500,3.500,30.000,112
2252,O,2.500,3.500,30.000,125
2253,O,2.500,3.500,30.000,127
2254,O,2.500,3.500,30.000,102
2255,O,2.500,3.500,30.000,103
2256,O,2.500,3.500,30.000,110
2257,O,2.500,3.500,30.000,113
2258,O,2.500,3.500,30.000,116
2259,O,2.500,3.500,30.000,111
2260,O,2.500,3.500,30.000,111
2261,O,2.500,3.500,30.000,112
2262,O,2.500,3.500,30.000,116
2263,O,2.500,3.500,30.000,110
2264,O,2.500,3.500,30.000,116
2265,O,2.500,3.500,30.000,114
2266,O,2.500,3.500,30.000,117
2267,O,2.500,3.500,30.000,111
2268,O,2.500,3.500,30.000,127
2269,O,2.500,3.500,30.000,114
2270,O,2.500,3.500,30.000,122
2271,O,2.500,3.500,30.000,116
2272,O,2.500,3.500,30.000,110
2273,O,2.500,3.500,30.000,118
2274,O,2.500,3.500,30.000,116
2275,O,2.500,3.500,30.000,112
2276,O,2.500,3.500,30.000,119
2277,O,2.500,3.500,30.000,115
2278,O,2.500,3.500,30.000,112
2279,O,2.500,3.500,30.000,115
2280,O,2.500,3.500,30.000,115
2281,O,2.500,3.500,30.000,110
2282,O,2.500,3.500,30.000,120
2283,O,2.500,3.500,30.000,118
2284,O,2.500,3.500,30.000,118
2285,O,2.500,3.500,30.000,114
2286,O,2.500,3.500,30.000,112
2287,O,2.500,3.500,30.000,120
2288,O,2.500,3.500,30.000,125
2289,O,2.500,3.500,30.000,111
2290,O,2.500,3.500,30.000,125
2291,O,2.500,3.500,30.000,113
2292,O,2.500,3.500,30.000,114
2293,O,2.500,3.500,30.000,116
2294,O,2.500,3.500,30.000,117
2295,O,2.500,3.500,30.000,122
2296,O,2.500,3.500,30.000,125
2297,O,2.500,3.500,30.000,114
2298,O,2.500,3.500,30.000,120
2299,O,2.500,3.500,30.000,111
2300,O,2.500,3.500,30.000,117
2301,O,2.500,3.500,30.000,113
2302,O,2.500,3.500,30.000,118
2303,O,2.500,3.500,30.000,116
2304,O,2.500,3.500,30.000,119
2305,O,2.500,3.500,30.000,123
2306,O,2.500,3.500,30.000,121
2307,O,2.500,3.500,30.000,123
2308,O,2.500,3.500,30.000,108
2309,O,2.500,3.500,30.000,111
2310,O,2.500,3.500,30.000,110
2311,O,2.500,3.500,30.000,121
2312,O,2.500,3.500,30.000,118
2313,O,2.500,3.500,30.000,118
2314,O,2.500,3.500,30.000,113
2315,O,2.500,3.500,30.000,124
2316,O,2.500,3.500,30.000,114
2317,O,2.500,3.500,30.000,119
2318,O,2.500,3.500,30.000,115
2319,O,2.500,3.500,30.000,111
2320,O,2.500,3.500,30.000,116
2321,O,2.500,3.500,30.000,120
2322,O,2.500,3.500,30.000,114
2323,O,2.500,3.500,30.000,107
2324,O,2.500,3.500,30.000,112
2325,O,2.500,3.500,30.000,112
2326,O,2.500,3.500,30.000,115
2327,O,2.500,3.500,30.000,113
2328,O,2.500,3.500,30.000,123
2329,O,2.500,3.500,30.000,105
2330,O,2.500,3.500,30.000,123
2331,O,2.500,3.500,30.000,124
2332,O,2.500,3.500,30.000,114
2333,O,2.500,3.500,30.000,108
2334,O,2.500,3.500,30.000,117
2335,O,2.500,3.500,30.000,122
2336,O,2.500,3.500,30.000,118
2337,O,2.500,3.500,30.000,119
2338,O,2.500,3.500,30.000,109
2339,O,2.500,3.500,30.000,124
2340,O,2.500,3.500,30.000,116
2341,O,2.500,3.500,30.000,117
2342,O,2.500,3.500,30.000,116
2343,O,2.500,3.500,30.000,110
2344,O,2.500,3.500,30.000,117
2345,O,2.500,3.500,30.000,123
2346,O,2.500,3.500,30.000,120
2347,O,2.500,3.500,30.000,117
2348,O,2.500,3.500,30.000,116
2349,O,2.500,3.500,30.000,119
2350,O,2.500,3.500,30.000,117
2351,O,2.500,3.500,30.000,119
2352,O,2.500,3.500,30.000,117
2353,O,2.500,3.500,30.000,118
2354,O,2.500,3.500,30.000,127
2355,O,2.500,3.500,30.000,117
2356,O,2.500,3.500,30.000,120
2357,O,2.500,3.500,30.000,118
2358,O,2.500,3.500,30.000,124
2359,O,2.500,3.500,30.000,108
2360,O,2.500,3.500,30.000,110
2361,O,2.500,3.500,30.000,126
2362,O,2.500,3.500,30.000,112
2363,O,2.500,3.500,30.000,116
2364,O,2.500,3.500,30.000,122
2365,O,2.500,3.500,30.000,116
2366,O,2.500,3.500,30.000,116
2367,O,2.500,3.500,30.000,119
2368,O,2.500,3.500,30.000,117
2369,O,2.500,3.500,30.000,113
2370,O,2.500,3.500,30.000,122
2371,O,2.500,3.500,30.000,121
2372,O,2.500,3.500,30.000,118
2373,O,2.500,3.500,30.000,121
2374,O,2.500,3.500,30.000,114
2375,O,2.500,3.500,30.000,122
2376,O,2.500,3.500,30.000,109
2377,O,2.500,3.500,30.000,121
2378,O,2.500,3.500,30.000,121
2379,O,2.500,3.500,30.000,119
2380,O,2.500,3.500,30.000,113
2381,O,2.500,3.500,30.000,123
2382,O,2.500,3.500,30.000,123
2383,O,2.500,3.500,30.000,123
2384,O,2.500,3.500,30.000,119
2385,O,2.500,3.500,30.000,121
2386,O,2.500,3.500,30.000,122
2387,O,2.500,3.500,30.000,117
2388,O,2.500,3.500,30.000,119
2389,O,2.500,3.500,30.000,116
2390,O,2.500,3.500,30.000,126
2391,O,2.500,3.500,30.000,129
2392,O,2.500,3.500,30.000,123
2393,O,2.500,3.500,30.000,120
2394,O,2.500,3.500,30.000,115
2395,O,2.500,3.500,30.000,113
2396,O,2.500,3.500,30.000,121
2397,O,2.500,3.500,30.000,112
2398,O,2.500,3.500,30.000,117
2399,O,2.500,3.500,30.000,110
2400,O,2.500,3.500,30.000,117
2401,O,2.500,3.500,30.000,121
2402,O,2.500,3.500,30.000,115
2403,O,2.500,3.500,30.000,120
2404,O,2.500,3.500,30.000,115
2405,O,2.500,3.500,30.000,111
2406,O,2.500,3.500,30.000,115
2407,O,2.500,3.500,30.000,123
2408,O,2.500,3.500,30.000,121
2409,O,2.500,3.500,30.000,124
2410,O,2.500,3.500,30.000,125
2411,O,2.500,3.500,30.000,123
2412,O,2.500,3.500,30.000,118
2413,O,2.500,3.500,30.000,120
2414,O,2.500,3.500,30.000,117
2415,O,2.500,3.500,30.000,123
2416,O,2.500,3.500,30.000,126
2417,O,2.500,3.500,30.000,127
2418,O,2.500,3.500,30.000,124
2419,O,2.500,3.500,30.000,115
2420,O,2.500,3.500,30.000,124
2421,O,2.500,3.500,30.000,116
2422,O,2.500,3.500,30.000,114
2423,O,2.500,3.500,30.000,118
2424,O,2.500,3.500,30.000,120
2425,O,2.500,3.500,30.000,125
2426,O,2.500,3.500,30.000,121
2427,O,2.500,3.500,30.000,127
2428,O,2.500,3.500,30.000,124
2429,O,2.500,3.500,30.000,117
2430,O,2.500,3.500,30.000,121
2431,O,2.500,3.500,30.000,116
2432,O,2.500,3.500,30.000,109
2433,O,2.500,3.500,30.000,120
2434,O,2.500,3.500,30.000,121
2435,O,2.500,3.500,30.000,116
2436,O,2.500,3.500,30.000,128
2437,O,2.500,3.500,30.000,115
2438,O,2.500,3.500,30.000,121
2439,O,2.500,3.500,30.000,116
2440,O,2.500,3.500,30.000,120
2441,O,2.500,3.500,30.000,125
2442,O,2.500,3.500,30.000,122
2443,O,2.500,3.500,30.000,123
2444,O,2.500,3.500,30.000,117
2445,O,2.500,3.500,30.000,116
2446,O,2.500,3.500,30.000,123
2447,O,2.500,3.500,30.000,119
2448,O,2.500,3.500,30.000,124
2449,O,2.500,3.500,30.000,127
2450,O,2.500,3.500,30.000,125
2451,O,2.500,3.500,30.000,129
2452,O,2.500,3.500,30.000,127
2453,O,2.500,3.500,30.000,128
2454,O,2.500,3.500,30.000,112
2455,O,2.500,3.500,30.000,118
2456,O,2.500,3.500,30.000,126
2457,O,2.500,3.500,30.000,130
2458,O,2.500,3.500,30.000,125
2459,O,2.500,3.500,30.000,119
2460,O,2.500,3.500,30.000,126
2461,O,2.500,3.500,30.000,119
2462,O,2.500,3.500,30.000,126
2463,O,2.500,3.500,30.000,118
2464,O,2.500,3.500,30.000,116
2465,O,2.500,3.500,30.000,125
2466,O,2.500,3.500,30.000,121
2467,O,2.500,3.500,30.000,128
2468,O,2.500,3.500,30.000,121
2469,O,2.500,3.500,30.000,123
2470,O,2.500,3.500,30.000,127
2471,O,2.500,3.500,30.000,118
2472,O,2.500,3.500,30.000,125
2473,O,2.500,3.500,30.000,122
2474,O,2.500,3.500,30.000,130
2475,O,2.500,3.500,30.000,125
2476,O,2.500,3.500,30.000,117
2477,O,2.500,3.500,30.000,121
2478,O,2.500,3.500,30.000,117
2479,O,2.500,3.500,30.000,123
2480,O,2.500,3.500,30.000,127
2481,O,2.500,3.500,30.000,121
2482,O,2.500,3.500,30.000,127
2483,O,2.500,3.500,30.000,123
2484,O,2.500,3.500,30.000,119
2485,O,2.500,3.500,30.000,122
2486,O,2.500,3.500,30.000,124
2487,O,2.500,3.500,30.000,127
2488,O,2.500,3.500,30.000,121
2489,O,2.500,3.500,30.000,122
2490,O,2.500,3.500,30.000,117
2491,O,2.500,3.500,30.000,126
2492,O,2.500,3.500,30.000,122
2493,O,2.500,3.500,30.000,123
2494,O,2.500,3.500,30.000,126
2495,O,2.500,3.500,30.000,122
2496,O,2.500,3.500,30.000,111
2497,O,2.500,3.500,30.000,116
2498,O,2.500,3.500,30.000,122
2499,O,2.500,3.500,30.000,113
2500,O,2.500,3.500,30.000,124
