Frame, Element Type, H-Acceptor dist / Å, Donor-Acceptor dist / Å, Angle cutoff / °, Number of Hydrogen Bonds
2248,O,2.500,3.500,30.000,116
2249,O,2.500,3.500,30.000,114
2250,O,2.500,3.500,30.000,123
2251,O,2.500,3.500,30.000,124
2252,O,2.500,3.500,30.000,113
2253,O,2.500,3.500,30.000,129
2254,O,2.500,3.500,30.000,123
2255,O,2.500,3.500,30.000,119
2256,O,2.500,3.500,30.000,128
2257,O,2.500,3.500,30.000,115
2258,O,2.500,3.500,30.000,113
2259,O,2.500,3.500,30.000,120
2260,O,2.500,3.500,30.000,118
2261,O,2.500,3.500,30.000,117
2262,O,2.500,3.500,30.000,128
2263,O,2.500,3.500,30.000,114
2264,O,2.500,3.500,30.000,117
2265,O,2.500,3.500,30.000,110
2266,O,2.500,3.500,30.000,128
2267,O,2.500,3.500,30.000,116
2268,O,2.500,3.500,30.000,107
2269,O,2.500,3.500,30.000,108
2270,O,2.500,3.500,30.000,110
2271,O,2.500,3.500,30.000,107
2272,O,2.500,3.500,30.000,114
2273,O,2.500,3.500,30.000,116
2274,O,2.500,3.500,30.000,127
2275,O,2.500,3.500,30.000,113
2276,O,2.500,3.500,30.000,114
2277,O,2.500,3.500,30.000,119
2278,O,2.500,3.500,30.000,111
2279,O,2.500,3.500,30.000,113
2280,O,2.500,3.500,30.000,125
2281,O,2.500,3.500,30.000,129
2282,O,2.500,3.500,30.000,117
2283,O,2.500,3.500,30.000,112
2284,O,2.500,3.500,30.000,118
2285,O,2.500,3.500,30.000,111
2286,O,2.500,3.500,30.000,117
2287,O,2.500,3.500,30.000,121
2288,O,2.500,3.500,30.000,114
2289,O,2.500,3.500,30.000,123
2290,O,2.500,3.500,30.000,117
2291,O,2.500,3.500,30.000,117
2292,O,2.500,3.500,30.000,111
2293,O,2.500,3.500,30.000,117
2294,O,2.500,3.500,30.000,111
2295,O,2.500,3.500,30.000,122
2296,O,2.500,3.500,30.000,118
2297,O,2.500,3.500,30.000,122
2298,O,2.500,3.500,30.000,107
2299,O,2.500,3.500,30.000,119
2300,O,2.500,3.500,30.000,125
2301,O,2.500,3.500,30.000,118
2302,O,2.500,3.500,30.000,108
2303,O,2.500,3.500,30.000,113
2304,O,2.500,3.500,30.000,120
2305,O,2.500,3.500,30.000,117
2306,O,2.500,3.500,30.000,113
2307,O,2.500,3.500,30.000,127
2308,O,2.500,3.500,30.000,115
2309,O,2.500,3.500,30.000,120
2310,O,2.500,3.500,30.000,104
2311,O,2.500,3.500,30.000,122
2312,O,2.500,3.500,30.000,111
2313,O,2.500,3.500,30.000,111
2314,O,2.500,3.500,30.000,128
2315,O,2.500,3.500,30.000,127
2316,O,2.500,3.500,30.000,122
2317,O,2.500,3.500,30.000,124
2318,O,2.500,3.500,30.000,112
2319,O,2.500,3.500,30.000,120
2320,O,2.500,3.500,30.000,112
2321,O,2.500,3.500,30.000,120
2322,O,2.500,3.500,30.000,124
2323,O,2.500,3.500,30.000,110
2324,O,2.500,3.500,30.000,121
2325,O,2.500,3.500,30.000,113
2326,O,2.500,3.500,30.000,124
2327,O,2.500,3.500,30.000,122
2328,O,2.500,3.500,30.000,114
2329,O,2.500,3.500,30.000,124
2330,O,2.500,3.500,30.000,125
2331,O,2.500,3.500,30.000,119
2332,O,2.500,3.500,30.000,117
2333,O,2.500,3.500,30.000,116
2334,O,2.500,3.500,30.000,113
2335,O,2.500,3.500,30.000,124
2336,O,2.500,3.500,30.000,117
2337,O,2.500,3.500,30.000,123
2338,O,2.500,3.500,30.000,122
2339,O,2.500,3.500,30.000,114
2340,O,2.500,3.500,30.000,121
2341,O,2.500,3.500,30.000,125
2342,O,2.500,3.500,30.000,119
2343,O,2.500,3.500,30.000,116
2344,O,2.500,3.500,30.000,119
2345,O,2.500,3.500,30.000,122
2346,O,2.500,3.500,30.000,123
2347,O,2.500,3.500,30.000,110
2348,O,2.500,3.500,30.000,119
2349,O,2.500,3.500,30.000,122
2350,O,2.500,3.500,30.000,117
2351,O,2.500,3.500,30.000,119
2352,O,2.500,3.500,30.000,122
2353,O,2.500,3.500,30.000,121
2354,O,2.500,3.500,30.000,118
2355,O,2.500,3.500,30.000,118
2356,O,2.500,3.500,30.000,124
2357,O,2.500,3.500,30.000,120
2358,O,2.500,3.500,30.000,120
2359,O,2.500,3.500,30.000,125
2360,O,2.500,3.500,30.000,125
2361,O,2.500,3.500,30.000,125
2362,O,2.500,3.500,30.000,124
2363,O,2.500,3.500,30.000,125
2364,O,2.500,3.500,30.000,110
2365,O,2.500,3.500,30.000,115
2366,O,2.500,3.500,30.000,118
2367,O,2.500,3.500,30.000,113
2368,O,2.500,3.500,30.000,122
2369,O,2.500,3.500,30.000,115
2370,O,2.500,3.500,30.000,123
2371,O,2.500,3.500,30.000,119
2372,O,2.500,3.500,30.000,130
2373,O,2.500,3.500,30.000,130
2374,O,2.500,3.500,30.000,120
2375,O,2.500,3.500,30.000,125
2376,O,2.500,3.500,30.000,131
2377,O,2.500,3.500,30.000,132
2378,O,2.500,3.500,30.000,119
2379,O,2.500,3.500,30.000,122
2380,O,2.500,3.500,30.000,120
2381,O,2.500,3.500,30.000,112
2382,O,2.500,3.500,30.000,116
2383,O,2.500,3.500,30.000,125
2384,O,2.500,3.500,30.000,111
2385,O,2.500,3.500,30.000,116
2386,O,2.500,3.500,30.000,115
2387,O,2.500,3.500,30.000,114
2388,O,2.500,3.500,30.000,121
2389,O,2.500,3.500,30.000,111
2390,O,2.500,3.500,30.000,125
2391,O,2.500,3.500,30.000,112
2392,O,2.500,3.500,30.000,125
2393,O,2.500,3.500,30.000,122
2394,O,2.500,3.500,30.000,118
2395,O,2.500,3.500,30.000,117
2396,O,2.500,3.500,30.000,120
2397,O,2.500,3.500,30.000,118
2398,O,2.500,3.500,30.000,120
2399,O,2.500,3.500,30.000,113
2400,O,2.500,3.500,30.000,117
2401,O,2.500,3.500,30.000,111
2402,O,2.500,3.500,30.000,120
2403,O,2.500,3.500,30.000,120
2404,O,2.500,3.500,30.000,118
2405,O,2.500,3.500,30.000,113
2406,O,2.500,3.500,30.000,109
2407,O,2.500,3.500,30.000,120
2408,O,2.500,3.500,30.000,124
2409,O,2.500,3.500,30.000,114
2410,O,2.500,3.500,30.000,113
2411,O,2.500,3.500,30.000,129
2412,O,2.500,3.500,30.000,106
2413,O,2.500,3.500,30.000,111
2414,O,2.500,3.500,30.000,121
2415,O,2.500,3.500,30.000,121
2416,O,2.500,3.500,30.000,115
2417,O,2.500,3.500,30.000,111
2418,O,2.500,3.500,30.000,118
2419,O,2.500,3.500,30.000,118
2420,O,2.500,3.500,30.000,112
2421,O,2.500,3.500,30.000,115
2422,O,2.500,3.500,30.000,121
2423,O,2.500,3.500,30.000,113
2424,O,2.500,3.500,30.000,127
2425,O,2.500,3.500,30.000,114
2426,O,2.500,3.500,30.000,108
2427,O,2.500,3.500,30.000,108
2428,O,2.500,3.500,30.000,124
2429,O,2.500,3.500,30.000,116
2430,O,2.500,3.500,30.000,113
2431,O,2.500,3.500,30.000,121
2432,O,2.500,3.500,30.000,119
2433,O,2.500,3.500,30.000,116
2434,O,2.500,3.500,30.000,124
2435,O,2.500,3.500,30.000,123
2436,O,2.500,3.500,30.000,111
2437,O,2.500,3.500,30.000,115
2438,O,2.500,3.500,30.000,115
2439,O,2.500,3.500,30.000,117
2440,O,2.500,3.500,30.000,118
2441,O,2.500,3.500,30.000,114
2442,O,2.500,3.500,30.000,119
2443,O,2.500,3.500,30.000,118
2444,O,2.500,3.500,30.000,125
2445,O,2.500,3.500,30.000,119
2446,O,2.500,3.500,30.000,110
2447,O,2.500,3.500,30.000,121
2448,O,2.500,3.500,30.000,115
2449,O,2.500,3.500,30.000,113
2450,O,2.500,3.500,30.000,120
2451,O,2.500,3.500,30.000,113
2452,O,2.500,3.500,30.000,109
2453,O,2.500,3.500,30.000,119
2454,O,2.500,3.500,30.000,112
2455,O,2.500,3.500,30.000,113
2456,O,2.500,3.500,30.000,118
2457,O,2.500,3.500,30.000,119
2458,O,2.500,3.500,30.000,114
2459,O,2.500,3.500,30.000,110
2460,O,2.500,3.500,30.000,118
2461,O,2.500,3.500,30.000,118
2462,O,2.500,3.500,30.000,112
2463,O,2.500,3.500,30.000,117
2464,O,2.500,3.500,30.000,119
2465,O,2.500,3.500,30.000,117
2466,O,2.500,3.500,30.000,116
2467,O,2.500,3.500,30.000,117
2468,O,2.500,3.500,30.000,118
2469,O,2.500,3.500,30.000,119
2470,O,2.500,3.500,30.000,125
2471,O,2.500,3.500,30.000,116
2472,O,2.500,3.500,30.000,123
2473,O,2.500,3.500,30.000,120
2474,O,2.500,3.500,30.000,115
2475,O,2.500,3.500,30.000,115
2476,O,2.500,3.500,30.000,115
2477,O,2.500,3.500,30.000,122
2478,O,2.500,3.500,30.000,128
2479,O,2.500,3.500,30.000,125
2480,O,2.500,3.500,30.000,116
2481,O,2.500,3.500,30.000,123
2482,O,2.500,3.500,30.000,124
2483,O,2.500,3.500,30.000,120
2484,O,2.500,3.500,30.000,125
2485,O,2.500,3.500,30.000,115
2486,O,2.500,3.500,30.000,124
2487,O,2.500,3.500,30.000,121
2488,O,2.500,3.500,30.000,118
2489,O,2.500,3.500,30.000,123
2490,O,2.500,3.500,30.000,115
2491,O,2.500,3.500,30.000,118
2492,O,2.500,3.500,30.000,119
2493,O,2.500,3.500,30.000,122
2494,O,2.500,3.500,30.000,116
2495,O,2.500,3.500,30.000,113
2496,O,2.500,3.500,30.000,129
2497,O,2.500,3.500,30.000,118
2498,O,2.500,3.500,30.000,119
2499,O,2.500,3.500,30.000,121
2500,O,2.500,3.500,30.000,111
